fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	ES-PP-07-14	ES-PP-07-14	ES-PP-07-14	ES_PP_07_14	ES_PP_07_14
NA	ES-PP-07-15	ES-PP-07-15	ES-PP-07-15	ES_PP_07_15	ES_PP_07_15
NA	ES-PP-07-16	ES-PP-07-16	ES-PP-07-16	ES_PP_07_16	NA
NA	ES-PP-07-17	ES-PP-07-17	ES-PP-07-17	ES_PP_07_17	NA
NA	ES-PP-07-18	ES-PP-07-18	ES-PP-07-18	ES_PP_07_18	NA
NA	ES-PP-07-19	ES-PP-07-19	ES-PP-07-19	ES_PP_07_19	ES_PP_07_19
NA	ES-PP-07-20	ES-PP-07-20	ES-PP-07-20	ES_PP_07_20	ES_PP_07_20
NA	ES-PP-07-21	ES-PP-07-21	ES-PP-07-21	ES_PP_07_21	ES_PP_07_21
NA	ES-PP-07-22	ES-PP-07-22	ES-PP-07-22	ES_PP_07_22	NA
NA	ES-PP-07-23	ES-PP-07-23	ES-PP-07-23	ES_PP_07_23	NA
NA	ES-PP-07-24	ES-PP-07-24	ES-PP-07-24	ES_PP_07_24	NA
NA	ES-PP-07-25	ES-PP-07-25	ES-PP-07-25	ES_PP_07_25	ES_PP_07_25
NA	ES-PP-08-01	ES-PP-08-01	ES-PP-08-01	ES_PP_08_01	ES_PP_08_01
NA	ES-PP-08-02	ES-PP-08-02	ES-PP-08-02	ES_PP_08_02	ES_PP_08_02
NA	ES-PP-08-03	ES-PP-08-03	ES-PP-08-03	ES_PP_08_03	NA
NA	ES-PP-08-04	ES-PP-08-04	ES-PP-08-04	ES_PP_08_04	NA
NA	ES-PP-08-05	ES-PP-08-05	ES-PP-08-05	ES_PP_08_05	NA
NA	ES-PP-08-06	ES-PP-08-06	ES-PP-08-06	ES_PP_08_06	NA
NA	ES-PP-08-07	ES-PP-08-07	ES-PP-08-07	ES_PP_08_07	NA
NA	ES-PP-08-08	ES-PP-08-08	ES-PP-08-08	ES_PP_08_08	ES_PP_08_08
NA	ES-PP-08-09	ES-PP-08-09	ES-PP-08-09	ES_PP_08_09	ES_PP_08_09
NA	ES-PP-08-10	ES-PP-08-10	ES-PP-08-10	ES_PP_08_10	NA
